,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S.No,Symbol,LTP,Point Change,% Change,Open,High,Low,Volume,Prev. Close,,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,
,,299,SLBSL,"1,060.00",-25,-2.3,"1,100.00","1,100.00","1,060.00","2,121.00","1,085.00",,299,SLBSL,27.42,"1,100.00","1,100.00","1,060.00","1,060.00","1,060.00",0,0,"1,069.39","2,121.00","1,085.00","2,268,170.00",45,-25,40,-2.3,3.77,-0.89,"1,247.94","1,273.64","1,622.80","1,060.00",
,,300,SLCF,9.61,-0.28,-2.83,9.6,10.4,9.4,"26,711.00",9.89,,300,SLCF,34.85,9.6,10.4,9.4,9.61,9.61,0,0,9.79,"26,711.00",9.89,"261,464.59",20,-0.28,1,-2.83,10.64,-1.86,9.92,9.69,11.99,8.6,
,,301,SMATA,735,4,0.55,731,740,731,"1,732.00",731,,301,SMATA,31.15,731,740,731,735,735,0,0,736.28,"1,732.00",731,"1,275,233.00",40,4,9,0.55,1.23,-0.17,777.73,786.77,"1,200.00",713.5,
,,302,SMB,"1,845.00",10,0.54,"1,860.00","1,860.00","1,836.00",176,"1,835.00",,302,SMB,29.62,"1,860.00","1,860.00","1,836.00","1,845.00","1,845.00",0,0,"1,844.03",176,"1,835.00","324,550.00",9,10,24,0.54,1.31,0.05,"1,839.15","1,896.72","2,517.00","1,699.00",
,,303,SMFBS,"1,544.00",5,0.32,"1,525.00","1,544.00","1,502.00",299,"1,539.00",,303,SMFBS,31.92,"1,525.00","1,544.00","1,502.00","1,544.00","1,544.00",0,0,"1,525.09",299,"1,539.00","456,001.00",18,5,42,0.32,2.8,1.22,"1,611.72","1,640.76","1,968.00","1,420.00",
,,304,SMH,505.5,7.5,1.51,509.9,510.9,505,"15,962.00",498,,304,SMH,36.68,509.9,510.9,505,505.5,505.5,0,0,505.74,"15,962.00",498,"8,072,548.30",83,7.5,5.9,1.51,1.17,-0.05,602.47,652.89,"1,024.80",482.6,
,,305,SMHL,492,-6.9,-1.38,507,507,491.2,"39,945.00",498.9,,305,SMHL,35.33,507,507,491.2,492,492,0,0,499.2,"39,945.00",498.9,"19,940,389.60",154,-6.9,15.8,-1.38,3.22,-1.46,495.19,558.99,"1,141.00",443,
,,306,SMJC,446.8,2.8,0.63,445,448.5,440,"11,665.00",444,,306,SMJC,24.83,445,448.5,440,446.8,446.8,0,0,442.97,"11,665.00",444,"5,167,276.90",108,2.8,8.5,0.63,1.93,0.86,469.87,480.22,653,422.1,
,,307,SMPDA,760,-2,-0.26,775,775,745,"1,063.00",762,,307,SMPDA,38.83,775,775,745,760,760,0,0,754.67,"1,063.00",762,"802,219.10",28,-2,30,-0.26,4.03,0.7,842.35,862.84,"1,155.00",730,
,,308,SNLI,424.1,-3.9,-0.91,428,430,424.1,"14,043.00",428,,308,SNLI,30.08,428,430,424.1,424.1,424.1,0,0,425.78,"14,043.00",428,"5,979,218.10",275,-3.9,5.9,-0.91,1.39,-0.4,453.72,464.8,528.3,411.6,
,,309,SNORL,944,17.9,1.93,925,989.8,921,"39,699.00",926.1,,309,SNORL,33.74,925,989.8,921,944,944,0,0,952.21,"39,699.00",926.1,"37,801,619.90",934,17.9,68.8,1.93,7.47,-0.87,0,0,"1,017.10",298.7,
,,310,SOHL,577,-6.9,-1.18,583.9,595,571.1,"77,231.00",583.9,,310,SOHL,27.66,583.9,595,571.1,577,577,0,0,580.72,"77,231.00",583.9,"44,849,291.00",990,-6.9,23.9,-1.18,4.18,-0.64,0,0,875.5,300,
,,311,SONA,405,-5,-1.22,408,416.9,401,"15,492.00",410,,311,SONA,30.13,408,416.9,401,405,405,0,0,408.29,"15,492.00",410,"6,325,222.00",256,-5,15.9,-1.22,3.97,-0.81,437.54,433.93,510,398,
,,312,SOPL,823.1,-3.9,-0.47,825,850.9,820,"28,239.00",827,,312,SOPL,21.76,825,850.9,820,823.1,823.1,0,0,833.51,"28,239.00",827,"23,537,416.90","1,118",-3.9,30.9,-0.47,3.77,-1.26,0,0,"1,217.00",276.5,
,,313,SPC,427,6,1.43,419,432,419,"4,720.00",421,,313,SPC,44.75,419,432,419,427,427,0,0,426.75,"4,720.00",421,"2,014,249.50",60,6,13,1.43,3.1,0.06,468.98,479.89,577,400,
,,314,SPDL,365,-7.1,-1.91,375,376.6,365,"94,413.00",372.1,,314,SPDL,29.61,375,376.6,365,365,365,0,0,368.66,"94,413.00",372.1,"34,805,869.70",163,-7.1,11.6,-1.91,3.18,-1,401.74,404.73,474,353.1,
,,315,SPHL,539.5,-0.1,-0.02,525,548,520,"5,739.00",539.6,,315,SPHL,40.33,525,548,520,539.5,539.5,0,0,532.08,"5,739.00",539.6,"3,053,613.30",58,-0.1,28,-0.02,5.38,1.38,552.56,550.18,713,477.1,
,,316,SPIL,700,-5.9,-0.84,715,720,699,883,705.9,,316,SPIL,21.13,715,720,699,700,700,0,0,702.91,883,705.9,"620,668.00",18,-5.9,21,-0.84,3,-0.42,713.21,712.53,859,625,
,,317,SPL,659.9,-3.5,-0.53,675,675,650,710,663.4,,317,SPL,20.91,675,675,650,659.9,659.9,0,0,652.2,710,663.4,"463,062.50",26,-3.5,25,-0.53,3.85,1.17,718.36,775.45,"1,000.00",618,
,,318,SRBLD83,"1,020.00",5,0.49,"1,011.00","1,020.00","1,010.00",210,"1,015.00",,318,SRBLD83,30.63,"1,011.00","1,020.00","1,010.00","1,020.00","1,020.00",0,0,"1,010.86",210,"1,015.00","212,280.00",6,5,10,0.49,0.99,0.9,"1,077.33","1,061.49","1,125.00","1,010.00",
,,319,SRLI,381.9,2.5,0.66,379.4,383,379.4,"10,752.00",379.4,,319,SRLI,26.68,379.4,383,379.4,381.9,381.9,0,0,381.13,"10,752.00",379.4,"4,097,936.40",172,2.5,3.6,0.66,0.95,0.2,393.07,394.96,437.7,363.9,
,,320,SSHL,205,0,0,208,208,203,"72,751.00",205,,320,SSHL,29.45,208,208,203,205,205,0,0,205.76,"72,751.00",205,"14,969,321.80",251,0,5,0,2.46,-0.37,210.82,195.66,251,151,
,,321,STC,"5,160.00",10,0.19,"5,200.00","5,200.00","5,160.00",195,"5,150.00",,321,STC,21.15,"5,200.00","5,200.00","5,160.00","5,160.00","5,160.00",0,0,"5,175.79",195,"5,150.00","1,009,280.00",8,10,40,0.19,0.78,-0.31,"5,609.87","5,542.43","6,335.90","4,832.00",
,,322,SWASTIK,"2,045.00",25,1.24,"2,052.00","2,052.00","2,026.30",580,"2,020.00",,322,SWASTIK,27.47,"2,052.00","2,052.00","2,026.30","2,045.00","2,045.00",0,0,"2,040.11",580,"2,020.00","1,183,261.00",19,25,25.7,1.24,1.27,0.24,"2,487.41",0,"3,400.00",391.7,
,,323,SWBBL,685,3.1,0.45,682,689.9,676,"7,632.00",681.9,,323,SWBBL,23.06,682,689.9,676,685,685,0,0,679.85,"7,632.00",681.9,"5,188,606.40",53,3.1,13.9,0.45,2.06,0.75,731,745.74,969,630.5,
,,324,SWMF,627,10,1.62,586.2,630,586.2,"4,624.00",617,,324,SWMF,37.07,586.2,630,586.2,627,627,0,0,624.32,"4,624.00",617,"2,886,833.40",33,10,43.8,1.62,7.47,0.43,663.08,670.94,808.4,586.2,
,,325,SYPNL,"1,342.10",-7.9,-0.59,"1,282.50","1,375.00","1,282.50","52,381.00","1,350.00",,325,SYPNL,23.1,"1,282.50","1,375.00","1,282.50","1,342.10","1,342.10",0,0,"1,355.19","52,381.00","1,350.00","70,986,141.90",507,-7.9,92.5,-0.59,7.21,-0.98,"1,612.70",0,"2,255.90",319.8,
,,326,TAMOR,449.5,0.2,0.04,449,455,449,"28,438.00",449.3,,326,TAMOR,28.53,449,455,449,449.5,449.5,0,0,451.96,"28,438.00",449.3,"12,852,742.90",178,0.2,6,0.04,1.34,-0.55,444.76,451.02,526,396.4,
,,327,TPC,360,1.5,0.42,360,369.2,358.9,"26,328.00",358.5,,327,TPC,33.59,360,369.2,358.9,360,360,0,0,362.58,"26,328.00",358.5,"9,546,129.20",88,1.5,10.3,0.42,2.87,-0.72,378.14,369.26,450,270.1,
,,328,TPKHL,550,1.1,0.2,542,561,542,"31,896.00",548.9,,328,TPKHL,32.2,542,561,542,550,550,0,0,549.85,"31,896.00",548.9,"17,537,901.50","1,484",1.1,19,0.2,3.51,0.03,0,0,772.5,300,
,,329,TRH,786,4,0.51,772.1,790,772,"1,446.00",782,,329,TRH,42.84,772.1,790,772,786,786,0,0,774.77,"1,446.00",782,"1,120,314.20",16,4,18,0.51,2.33,1.43,765.04,748.74,"1,000.00",681.1,
,,330,TSHL,385.1,11.1,2.97,380,393,380,"9,387.00",374,,330,TSHL,32.97,380,393,380,385.1,385.1,0,0,388.44,"9,387.00",374,"3,646,304.30",132,11.1,13,2.97,3.42,-0.87,603.78,645.48,989,308.1,
,,331,TTL,730,0,0,730,744,725,"14,520.00",730,,331,TTL,28.72,730,744,725,730,730,0,0,734.26,"14,520.00",730,"10,661,517.90",266,0,19,0,2.62,-0.58,830.48,820.69,"1,262.80",670,
,,332,TVCL,480.7,-8.3,-1.7,481.1,489,480.5,"1,410.00",489,,332,TVCL,25.54,481.1,489,480.5,480.7,480.7,0,0,481.14,"1,410.00",489,"678,409.00",19,-8.3,8.5,-1.7,1.77,-0.09,546.26,503.61,689,377.6,
,,333,UAIL,445,-0.3,-0.07,447,453,442.2,"8,733.00",445.3,,333,UAIL,25.3,447,453,442.2,445,445,0,0,446.89,"8,733.00",445.3,"3,902,694.90",74,-0.3,10.8,-0.07,2.44,-0.42,459.65,459.01,591,421,
,,334,UHEWA,570.1,-2,-0.35,600,600,569,"7,581.00",572.1,,334,UHEWA,21.43,600,600,569,570.1,570.1,0,0,572.56,"7,581.00",572.1,"4,340,586.20",96,-2,31,-0.35,5.45,-0.43,586.91,585.5,692.6,521,
,,335,ULBSL,"2,774.00",-1,-0.04,"2,721.00","2,790.00","2,720.00",337,"2,775.00",,335,ULBSL,32.64,"2,721.00","2,790.00","2,720.00","2,774.00","2,774.00",0,0,"2,743.90",337,"2,775.00","924,695.00",22,-1,70,-0.04,2.57,1.09,"3,038.28","3,239.04","4,325.00","2,700.00",
,,336,ULHC,369.1,7.1,1.96,350,375,350,"18,495.00",362,,336,ULHC,46.3,350,375,350,369.1,369.1,0,0,369.75,"18,495.00",362,"6,838,526.50",190,7.1,25,1.96,7.14,-0.18,478.53,472,599,337,
,,337,UMHL,577.6,-3.4,-0.59,570,585,570,"39,762.00",581,,337,UMHL,25.27,570,585,570,577.6,577.6,0,0,571.54,"39,762.00",581,"22,725,562.60",153,-3.4,15,-0.59,2.63,1.05,598.93,588.71,706,495,
,,338,UMRH,537,-0.2,-0.04,548.8,548.8,536,"1,429.00",537.2,,338,UMRH,26.63,548.8,548.8,536,537,537,0,0,537.41,"1,429.00",537.2,"767,963.90",23,-0.2,12.8,-0.04,2.39,-0.08,544.45,549.69,666.5,512,
,,339,UNHPL,384.8,2.7,0.71,389,389,380.1,"8,276.00",382.1,,339,UNHPL,23.02,389,389,380.1,384.8,384.8,0,0,383.41,"8,276.00",382.1,"3,173,106.90",48,2.7,8.9,0.71,2.34,0.36,459.15,470.71,571,370,
,,340,UNLB,"1,250.30",-8.7,-0.69,"1,243.00","1,258.00","1,243.00",568,"1,259.00",,340,UNLB,34.65,"1,243.00","1,258.00","1,243.00","1,250.30","1,250.30",0,0,"1,251.84",568,"1,259.00","711,046.90",17,-8.7,15,-0.69,1.21,-0.12,"1,536.83","1,673.08","2,480.00","1,213.00",
,,341,UPCL,365,3,0.83,357,365,353.1,"50,598.00",362,,341,UPCL,43.55,357,365,353.1,365,365,0,0,360.41,"50,598.00",362,"18,236,267.10",178,3,11.9,0.83,3.37,1.26,374.05,372.67,430.4,326.9,
,,342,UPPER,195.1,-0.4,-0.2,199,200,195,"52,674.00",195.5,,342,UPPER,24.81,199,200,195,195.1,195.1,0,0,195.91,"52,674.00",195.5,"10,319,337.60",322,-0.4,5,-0.2,2.56,-0.41,202.61,194.31,242.6,166,
,,343,USHEC,498,6,1.22,492.1,501,492,"12,218.00",492,,343,USHEC,39.1,492.1,501,492,498,498,0,0,498.31,"12,218.00",492,"6,088,341.10",90,6,9,1.22,1.83,-0.06,494.46,486.52,539.1,432,
,,344,USHL,544,-0.3,-0.06,571.5,571.5,530.9,946,544.3,,344,USHL,30.46,571.5,571.5,530.9,544,544,0,0,538.29,946,544.3,"509,219.70",49,-0.3,40.6,-0.06,7.65,1.05,643.84,689.84,945,468.1,
,,345,USLB,"1,159.90",24.9,2.19,"1,135.00","1,160.00","1,135.00","1,423.00","1,135.00",,345,USLB,38.33,"1,135.00","1,160.00","1,135.00","1,159.90","1,159.90",0,0,"1,140.29","1,423.00","1,135.00","1,622,626.00",23,24.9,25,2.19,2.2,1.69,"1,323.94","1,436.29","2,750.00","1,105.80",
,,346,VLBS,670.3,0.3,0.04,670,679,667.4,"1,400.00",670,,346,VLBS,26.13,670,679,667.4,670.3,670.3,0,0,670.96,"1,400.00",670,"939,337.30",74,0.3,11.6,0.04,1.74,-0.1,728.58,744.7,938,640,
,,347,VLUCL,429,0,0,440,440,422.3,"2,760.00",429,,347,VLUCL,27.3,440,440,422.3,429,429,0,0,424.43,"2,760.00",429,"1,171,414.00",49,0,17.7,0,4.19,1.07,509.4,529.9,652,412,
,,348,WNLB,"1,355.00",10,0.74,"1,350.00","1,355.00","1,346.00",337,"1,345.00",,348,WNLB,33.87,"1,350.00","1,355.00","1,346.00","1,355.00","1,355.00",0,0,"1,351.35",337,"1,345.00","455,406.00",7,10,9,0.74,0.67,0.27,"1,463.48","1,590.60","2,561.00","1,242.10",
,,349,YMHL,636.1,-7.9,-1.23,644,655,630,"31,529.00",644,,349,YMHL,39.33,644,655,630,636.1,636.1,0,0,641.66,"31,529.00",644,"20,231,016.10","1,059",-7.9,25,-1.23,3.97,-0.87,0,0,797.6,300,
